date,high,low,open,close,volume,quoteVolume,weightedAverage
1641612600000,1.22440,1.21817,1.21817,1.22440,73.2861,89.5548,1.22198
1641614400000,1.22661,1.22542,1.22542,1.22574,95.4926,117.0438,1.22568
1641616200000,1.23165,1.22836,1.22836,1.23165,13.0362,16.0479,1.23102
1641618000000,1.23165,1.22836,1.22836,1.23165,0,0,1.23102
1641619800000,1.23032,1.22905,1.23032,1.22905,501.5161,617.0238,1.23031
1641621600000,1.23012,1.23012,1.23012,1.23012,1.2167,1.4967,1.23012
1641623400000,1.22392,1.22383,1.22383,1.22392,25.9937,31.8142,1.22392
1641625200000,1.23947,1.22876,1.22876,1.23844,9.1273,11.274,1.23519
1641627000000,1.23999,1.23700,1.23844,1.23700,263.6403,326.3089,1.2377
1641628800000,1.24797,1.23760,1.24000,1.24271,505.143,626.243,1.23973
1641630600000,1.24103,1.23990,1.23990,1.24103,63.5007,78.7362,1.23992
1641632400000,1.24334,1.24103,1.24334,1.24103,22,27.3073,1.24124
1641634200000,1.25358,1.24334,1.24334,1.25358,3389.6112,4236.9428,1.24997
1641636000000,1.25358,1.24857,1.25358,1.24857,939.6828,1173.6835,1.24902
1641637800000,1.24619,1.23727,1.24619,1.24063,48.2599,59.8638,1.24044
1641639600000,1.24474,1.24198,1.24234,1.24198,4031.9604,5007.6275,1.24198
1641641400000,1.24474,1.24198,1.24234,1.24198,0,0,1.24198
1641643200000,1.24451,1.23732,1.23732,1.23862,2455.3745,3041.7444,1.23881
1641645000000,1.24006,1.23175,1.24006,1.23681,3216.8464,3970.8983,1.2344
1641646800000,1.23452,1.23452,1.23452,1.23452,6.7929,8.386,1.23452
1641648600000,1.23396,1.23064,1.23064,1.23300,377.6503,465.2395,1.23193
1641650400000,1.23396,1.23064,1.23064,1.23300,0,0,1.23193
1641652200000,1.23100,1.22962,1.23100,1.22962,2910.2866,3579.7009,1.23001
1641654000000,1.22586,1.21212,1.22586,1.22077,1193.833,1456.1123,1.21969
1641655800000,1.22032,1.21200,1.21626,1.21287,7898.6007,9596.7867,1.21499
1641657600000,1.22064,1.21103,1.21332,1.21800,2793.9134,3399.1588,1.21662
1641659400000,1.21103,1.20499,1.21103,1.20499,351.6373,424.0564,1.20594
1641661200000,1.20504,1.19847,1.20318,1.20229,2597.7043,3121.1866,1.20151
1641663000000,1.20082,1.15193,1.20082,1.15193,25314.7212,29890.3067,1.18074
1641664800000,1.17627,1.13200,1.16458,1.16240,5455.8241,6288.9529,1.1527
1641666600000,1.15326,1.13930,1.14491,1.13930,1249.7492,1433.792,1.14726
1641668400000,1.14892,1.13000,1.13443,1.13737,2643.1908,3010.9896,1.13914
1641670200000,1.14147,1.13669,1.14143,1.13669,164.9936,188.0726,1.13987
1641672000000,1.15092,1.13995,1.14673,1.13995,426.3351,489.3653,1.14784
1641673800000,1.15243,1.14357,1.15000,1.14703,1051.458,1207.1468,1.14806
1641675600000,1.16270,1.15365,1.15365,1.16270,85.2704,98.749,1.15806
1641677400000,1.19799,1.17115,1.17115,1.19518,724.1128,861.4371,1.18964
1641679200000,1.23357,1.18761,1.19393,1.22900,5004.3307,6085.8744,1.21612
1641681000000,1.22900,1.20648,1.22900,1.20974,6163.9652,7527.312,1.22118
1641682800000,1.20648,1.19265,1.20648,1.19265,6549.5684,7866.1265,1.20101
1641684600000,1.18000,1.18000,1.18000,1.18000,413.6232,488.0754,1.18
1641686400000,1.18000,1.17547,1.18000,1.17547,205.6601,242.3036,1.17817
1641688200000,1.18000,1.17547,1.18000,1.17547,0,0,1.17817
1641690000000,1.18956,1.18855,1.18956,1.18855,680.9615,809.8624,1.18929
1641691800000,1.18512,1.17969,1.18512,1.18510,22.3967,26.4787,1.18225
1641693600000,1.19312,1.18676,1.18676,1.19312,1001.4335,1188.6682,1.18696
1641695400000,1.19483,1.19483,1.19483,1.19483,1004.5617,1200.2865,1.19483
1641697200000,1.19483,1.19483,1.19483,1.19483,0,0,1.19483
1641699000000,1.18136,1.18136,1.18136,1.18136,13.2374,15.6382,1.18136
1641700800000,1.18114,1.18114,1.18114,1.18114,1005.1267,1187.2035,1.18114
1641702600000,1.18390,1.18125,1.18125,1.18390,1348.6013,1596.6062,1.18389
1641704400000,1.18591,1.18591,1.18591,1.18591,1.621,1.9224,1.18591
1641706200000,1.18434,1.18214,1.18434,1.18214,325.1146,384.6983,1.18326
1641708000000,1.18434,1.18214,1.18434,1.18214,0,0,1.18326
1641709800000,1.18325,1.18000,1.18231,1.18000,3832.3259,4532.3684,1.18266
1641711600000,1.18277,1.18000,1.18277,1.18000,394.9178,466.1045,1.18025
1641713400000,1.17857,1.17366,1.17366,1.17857,164.8464,194.2072,1.1781
1641715200000,1.18014,1.17100,1.18014,1.17174,603.5935,711.5855,1.17891
1641717000000,1.16748,1.16748,1.16748,1.16748,1.6664,1.9455,1.16748
1641718800000,1.16100,1.16100,1.16100,1.16100,15.1,17.5311,1.161
1641720600000,1.16100,1.16100,1.16100,1.16100,0,0,1.161
1641722400000,1.15615,1.15615,1.15615,1.15615,858.1307,992.1288,1.15615
1641724200000,1.16516,1.15787,1.15787,1.16516,7704.6971,8977.2478,1.16516
1641726000000,1.17075,1.16277,1.16277,1.17075,2258.5403,2644.0617,1.17069
1641727800000,1.16970,1.16516,1.16970,1.16516,6.1719,7.2067,1.16764
1641729600000,1.16702,1.15780,1.16293,1.16293,786.7387,914.632,1.16256
1641731400000,1.16702,1.15780,1.16293,1.16293,0,0,1.16256
1641733200000,1.16378,1.16293,1.16293,1.16293,555.7338,646.3899,1.16312
1641735000000,1.16378,1.16293,1.16293,1.16293,0,0,1.16312
1641736800000,1.16600,1.15888,1.16193,1.15888,1123.1831,1306.1825,1.16292
1641738600000,1.16578,1.16000,1.16000,1.16545,12271.9298,14292.1437,1.16462
1641740400000,1.16339,1.15000,1.16339,1.15222,2234.9043,2573.5473,1.15152
1641742200000,1.15564,1.15564,1.15564,1.15564,231.1038,267.0736,1.15564
1641744000000,1.16578,1.15564,1.15564,1.16578,408.4003,474.2148,1.16115
1641745800000,1.16886,1.16293,1.16886,1.16293,59.8292,69.8736,1.16788
1641747600000,1.18793,1.18732,1.18732,1.18793,68.589,81.4386,1.18734
1641749400000,1.19263,1.18367,1.19263,1.18367,1289.737,1527.589,1.18441
1641751200000,1.19740,1.18900,1.18900,1.19443,510.2681,610.4139,1.19626
1641753000000,1.19740,1.18900,1.18900,1.19443,0,0,1.19626
1641754800000,1.19740,1.18443,1.18443,1.19740,398.2733,471.7848,1.18457
1641756600000,1.20099,1.19270,1.19832,1.20099,329.7808,394.9337,1.19756
1641758400000,1.20199,1.19983,1.20099,1.20199,33.6161,40.3713,1.20095
1641760200000,1.19780,1.19623,1.19623,1.19780,6714.3529,8036.6941,1.19694
1641762000000,1.19845,1.19532,1.19532,1.19845,230.2298,275.8857,1.1983
1641763800000,1.19127,1.18189,1.19127,1.18189,86.4835,102.906,1.18989
1641765600000,1.19452,1.18518,1.18518,1.19452,1673.3954,1986.5902,1.18716
1641767400000,1.19099,1.18336,1.19099,1.18422,1780.8089,2108.2006,1.18384
1641769200000,1.18422,1.17200,1.18422,1.17200,3558.1157,4183.6158,1.17579
1641771000000,1.17200,1.17200,1.17200,1.17200,1012.848,1187.0578,1.172
1641772800000,1.17346,1.17346,1.17346,1.17346,5.3623,6.2925,1.17346
1641774600000,1.17346,1.17346,1.17346,1.17346,0,0,1.17346
1641776400000,1.17346,1.17346,1.17346,1.17346,0,0,1.17346
1641778200000,1.16503,1.16293,1.16500,1.16293,18.2431,21.2244,1.16341
1641780000000,1.16293,1.16293,1.16293,1.16293,48.5975,56.5157,1.16293
1641781800000,1.16293,1.16293,1.16293,1.16293,0,0,1.16293
1641783600000,1.16293,1.16293,1.16293,1.16293,0,0,1.16293
1641785400000,1.16293,1.16293,1.16293,1.16293,0,0,1.16293
1641787200000,1.16914,1.16914,1.16914,1.16914,2815.9268,3292.2346,1.16914
1641789000000,1.17304,1.17304,1.17304,1.17304,4.4271,5.1932,1.17304
1641790800000,1.17415,1.16887,1.17415,1.17414,474.017,555.7388,1.1724
1641792600000,1.17387,1.16652,1.17371,1.17366,1462.7858,1711.574,1.17007
1641794400000,1.17195,1.17195,1.17195,1.17195,491.2475,575.7207,1.17195
1641796200000,1.17457,1.17146,1.17413,1.17146,286.9415,336.9902,1.17442
1641798000000,1.17600,1.17600,1.17600,1.17600,415.1556,488.2236,1.176
1641799800000,1.17600,1.17288,1.17600,1.17288,549.4747,645.8541,1.1754
1641801600000,1.17500,1.17500,1.17500,1.17500,51.8982,60.9804,1.175
1641803400000,1.17500,1.17500,1.17500,1.17500,0,0,1.175
1641805200000,1.17231,1.17231,1.17231,1.17231,125.1815,146.7517,1.17231
1641807000000,1.17023,1.16530,1.16530,1.17023,1059.8376,1237.2534,1.16739
1641808800000,1.17023,1.16530,1.16530,1.17023,0,0,1.16739
1641810600000,1.17023,1.16530,1.16530,1.17023,0,0,1.16739
1641812400000,1.16382,1.16382,1.16382,1.16382,106.2398,123.6444,1.16382
1641814200000,1.15603,1.15000,1.15603,1.15000,4848.9925,5589.6263,1.15273
1641816000000,1.15311,1.14488,1.15084,1.14488,2218.8603,2549.7734,1.14913
1641817800000,1.14421,1.12100,1.14421,1.12100,34166.1463,38704.5182,1.13283
1641819600000,1.12622,1.11510,1.12302,1.11520,59003.0348,66083.2757,1.11999
1641821400000,1.11703,1.11171,1.11171,1.11703,533.4222,593.149,1.11196
1641823200000,1.11696,1.07178,1.11696,1.07964,7578.3364,8306.8472,1.09613
1641825000000,1.12618,1.07654,1.08404,1.12395,1577.8555,1711.7034,1.08482
1641826800000,1.10997,1.10000,1.10559,1.10997,1205.475,1333.0362,1.10581
1641828600000,1.12042,1.10500,1.12042,1.11000,3491.5945,3876.1129,1.11012
1641830400000,1.12929,1.11558,1.11559,1.12929,761.2675,855.6316,1.12395
1641832200000,1.13256,1.12509,1.12929,1.13256,2148.4003,2427.2335,1.12978
1641834000000,1.13530,1.10425,1.13530,1.10496,4435.1394,4967.194,1.11996
1641835800000,1.11677,1.09107,1.10301,1.11139,1628.4665,1800.3163,1.10552
1641837600000,1.11699,1.11019,1.11178,1.11500,52633.8804,58700.5683,1.11526
1641839400000,1.12192,1.11500,1.11500,1.12100,10057.5484,11257.6825,1.11932
1641841200000,1.12736,1.11787,1.11787,1.12000,32357.2033,36255.9069,1.12048
1641843000000,1.12259,1.11400,1.12100,1.11400,34192.4058,38310.1166,1.12042
1641844800000,1.11400,1.11400,1.11400,1.11400,1834.0857,2043.1714,1.114
1641846600000,1.12794,1.12049,1.12049,1.12794,15616.6338,17528.502,1.12242
1641848400000,1.13900,1.13141,1.13530,1.13141,3193.0891,3631.8727,1.13741
1641850200000,1.13724,1.13017,1.13724,1.13400,21352.2283,24211.4935,1.1339
1641852000000,1.13650,1.12770,1.13400,1.12880,111629.4715,126135.2915,1.12994
1641853800000,1.13112,1.12813,1.13024,1.12813,6.4441,7.2831,1.1302
1641855600000,1.13734,1.13200,1.13299,1.13300,61866.8681,70093.2665,1.13296
1641857400000,1.13300,1.12293,1.13300,1.12322,94598.372,106859.2775,1.12961
1641859200000,1.13097,1.12342,1.12462,1.12700,6912.9128,7782.5657,1.1258
1641861000000,1.13595,1.13298,1.13420,1.13316,4055.4341,4601.1728,1.13456
1641862800000,1.15548,1.12741,1.12741,1.14418,949.4588,1075.384,1.13262
1641864600000,1.15795,1.14614,1.15365,1.14614,4758.3031,5462.8281,1.14806
1641866400000,1.15582,1.14502,1.14502,1.15125,39359.1362,45265.737,1.15006
1641868200000,1.15621,1.15200,1.15325,1.15445,68424.4049,78933.6812,1.15358
1641870000000,1.14960,1.14912,1.14960,1.14912,22.0914,25.3956,1.14956
1641871800000,1.16957,1.14981,1.14981,1.16355,2834.8294,3282.4052,1.15788
1641873600000,1.16357,1.15512,1.16357,1.15512,1604.5562,1866.4315,1.1632
1641875400000,1.15637,1.15637,1.15637,1.15637,1520.2704,1758.0081,1.15637
1641877200000,1.15512,1.15512,1.15512,1.15512,2316.2438,2675.544,1.15512
1641879000000,1.15512,1.15512,1.15512,1.15512,0,0,1.15512
1641880800000,1.15634,1.15634,1.15634,1.15634,1607.0299,1858.2831,1.15634
