date,high,low,open,close,volume,quoteVolume,weightedAverage
1669384800000,1.6781,1.6697,1.6781,1.6777,565.4485,948.8002,1.6779
1669386600000,1.6781,1.6777,1.6779,1.6777,294.7215,494.5228,1.6779
1669388400000,1.6781,1.6612,1.6777,1.6612,423.0851,709.268,1.6764
1669390200000,1.6655,1.6612,1.6612,1.6653,772.2468,1283.2856,1.6617
1669392000000,1.6861,1.6637,1.6637,1.6738,652.6508,1092.1514,1.6734
1669393800000,1.6999,1.6735,1.6736,1.6986,1147.7366,1937.293,1.6879
1669395600000,1.6987,1.6863,1.6987,1.6884,649.7939,1099.6416,1.6923
1669397400000,1.6892,1.6752,1.6762,1.6822,663.8644,1113.8535,1.6778
1669399200000,1.6944,1.6942,1.6944,1.6944,558.9382,946.9979,1.6942
1669401000000,1.6947,1.6613,1.6851,1.6863,883.0418,1488.0403,1.6851
1669402800000,1.6958,1.6933,1.6954,1.6953,382.3076,647.7058,1.6942
1669404600000,1.6873,1.6870,1.6870,1.6870,490.7851,828.0254,1.6871
1669406400000,1.6940,1.6857,1.6939,1.6859,324.9101,549.2177,1.6903
1669408200000,1.6824,1.6822,1.6824,1.6824,257.7153,433.55,1.6822
1669410000000,1.6859,1.6857,1.6859,1.6857,162.7674,274.394,1.6858
1669411800000,1.6824,1.6670,1.6824,1.6768,75.5195,126.9793,1.6814
1669413600000,1.6768,1.6768,1.6768,1.6768,0,0,1.6814
1669415400000,1.6716,1.6670,1.6670,1.6714,54.9848,91.8103,1.6697
1669417200000,1.6784,1.6624,1.6774,1.6773,163.1256,273.6221,1.6773
1669419000000,1.6791,1.6700,1.6702,1.6788,320.1268,534.7758,1.6705
1669420800000,1.6792,1.6788,1.6790,1.6791,544.3876,914.0409,1.679
1669422600000,1.6794,1.6773,1.6792,1.6778,271.06,455.0678,1.6788
1669424400000,1.6934,1.6773,1.6781,1.6784,375.9272,630.9793,1.6784
1669426200000,1.6801,1.6773,1.6784,1.6785,511.1361,857.959,1.6785
1669428000000,1.6789,1.6773,1.6783,1.6775,250.3963,420.1841,1.678
1669429800000,1.7132,1.6773,1.6775,1.6885,344.7844,579.4086,1.6805
1669431600000,1.6902,1.6872,1.6886,1.6901,595.0937,1004.8449,1.6885
1669433400000,1.6918,1.6871,1.6899,1.6874,346.8113,585.8902,1.6893
1669435200000,1.6891,1.6871,1.6873,1.6878,205.0485,346.0634,1.6877
1669437000000,1.6894,1.6871,1.6874,1.6879,244.7674,413.169,1.688
1669438800000,1.6897,1.6873,1.6877,1.6897,407.284,687.6982,1.6884
1669440600000,1.6922,1.6872,1.6895,1.6881,607.5628,1026.5682,1.6896
1669442400000,1.6903,1.6882,1.6883,1.6897,502.7162,849.1293,1.689
1669444200000,1.6914,1.6887,1.6901,1.6914,186.9668,315.9425,1.6898
1669446000000,1.6933,1.6905,1.6912,1.6927,276.8254,468.4333,1.6921
1669447800000,1.6929,1.6855,1.6929,1.6857,535.5217,903.3403,1.6868
1669449600000,1.6741,1.6736,1.6739,1.6736,298.2479,499.1737,1.6736
1669451400000,1.6885,1.6871,1.6873,1.6874,402.5861,679.4223,1.6876
1669453200000,1.7132,1.6644,1.6748,1.6889,485.3493,818.6353,1.6867
1669455000000,1.6940,1.6874,1.6886,1.6939,360.3784,609.3444,1.6908
1669456800000,1.7131,1.6927,1.6941,1.7131,342.2633,579.9257,1.6943
1669458600000,1.7131,1.7131,1.7131,1.7131,0,0,1.6943
1669460400000,1.7131,1.7131,1.7131,1.7131,0,0,1.6943
1669462200000,1.7131,1.7131,1.7131,1.7131,0,0,1.6943
1669464000000,1.7131,1.7131,1.7131,1.7131,0,0,1.6943
1669465800000,1.7132,1.6720,1.7131,1.6924,154.1872,260.8908,1.692
1669467600000,1.6928,1.6922,1.6926,1.6922,331.5739,561.147,1.6923
1669469400000,1.6945,1.6921,1.6924,1.6942,173.9649,294.5064,1.6929
1669471200000,1.7158,1.6941,1.6943,1.6966,597.8306,1014.032,1.6961
1669473000000,1.7075,1.6756,1.6967,1.6949,490.7849,832.9423,1.6971
1669474800000,1.7034,1.6945,1.6949,1.7032,388.7262,659.0426,1.6953
1669476600000,1.7034,1.6895,1.7032,1.6898,308.7802,523.2259,1.6945
1669478400000,1.6901,1.6895,1.6899,1.6899,315.2023,532.6293,1.6898
1669480200000,1.6901,1.6895,1.6897,1.6901,388.7007,656.8332,1.6898
1669482000000,1.6941,1.6897,1.6898,1.6940,710.69,1201.2381,1.6902
1669483800000,1.6944,1.6939,1.6941,1.6939,221.3904,375.0491,1.694
1669485600000,1.6944,1.6939,1.6939,1.6941,432.6589,732.9522,1.694
1669487400000,1.6944,1.6939,1.6944,1.6941,439.3638,744.3174,1.694
1669489200000,1.6947,1.6939,1.6941,1.6945,321.4616,544.574,1.694
1669491000000,1.6967,1.6826,1.6828,1.6966,340.3059,576.3231,1.6935
1669492800000,1.7004,1.6939,1.6966,1.7004,433.0808,735.2847,1.6978
1669494600000,1.7024,1.6939,1.7002,1.7024,225.4188,383.4565,1.701
1669496400000,1.7034,1.7022,1.7022,1.7033,358.8669,611.0811,1.7028
1669498200000,1.7045,1.6907,1.7033,1.6941,392.2867,668.2657,1.7035
1669500000000,1.6952,1.6939,1.6941,1.6949,389.6589,660.2035,1.6943
1669501800000,1.6957,1.6949,1.6949,1.6954,173.24,293.6842,1.6952
1669503600000,1.6960,1.6738,1.6955,1.6949,606.2936,1027.299,1.6943
1669505400000,1.6956,1.6939,1.6950,1.6948,328.7361,557.0977,1.6946
1669507200000,1.7073,1.6946,1.6949,1.7073,355.0724,602.8261,1.6977
1669509000000,1.7073,1.7071,1.7073,1.7073,272.3094,464.8879,1.7072
1669510800000,1.7073,1.7071,1.7071,1.7071,437.1248,746.2654,1.7072
1669512600000,1.7073,1.7071,1.7073,1.7073,524.2027,894.9265,1.7072
1669514400000,1.7073,1.7071,1.7071,1.7073,301.8597,515.3361,1.7072
1669516200000,1.7073,1.7071,1.7073,1.7073,177.9676,303.8258,1.7071
1669518000000,1.7073,1.7071,1.7071,1.7071,520.333,888.312,1.7071
1669519800000,1.7180,1.7071,1.7071,1.7071,524.044,894.6699,1.7072
1669521600000,1.7180,1.6700,1.7016,1.6941,752.7079,1281.642,1.7027
1669523400000,1.6960,1.6939,1.6939,1.6957,347.0225,588.1333,1.6947
1669525200000,1.6979,1.6958,1.6958,1.6979,194.1233,329.4109,1.6969
1669527000000,1.6987,1.6887,1.6977,1.6942,374.3205,634.4046,1.6948
1669528800000,1.6958,1.6942,1.6942,1.6958,461.0987,781.5025,1.6948
1669530600000,1.6978,1.6850,1.6959,1.6874,279.5771,474.1139,1.6958
1669532400000,1.7086,1.6874,1.6874,1.7086,256.1711,434.2663,1.6952
1669534200000,1.6952,1.6939,1.6941,1.6952,400.7479,679.05,1.6944
1669536000000,1.7076,1.6939,1.6953,1.7074,466.3817,792.3461,1.6989
1669537800000,1.6953,1.6939,1.6939,1.6952,490.0725,830.3631,1.6943
1669539600000,1.6971,1.6952,1.6954,1.6971,314.8767,533.9832,1.6958
1669541400000,1.6989,1.6890,1.6972,1.6987,259.1432,439.9192,1.6975
1669543200000,1.7091,1.6988,1.6988,1.7091,422.1185,719.0503,1.7034
1669545000000,1.7135,1.7045,1.7091,1.7091,415.7097,710.4519,1.709
1669546800000,1.7091,1.6940,1.7089,1.7062,364.3435,622.0204,1.7072
1669548600000,1.7035,1.7004,1.7004,1.7035,285.3653,486.0839,1.7033
1669550400000,1.7035,1.7033,1.7035,1.7035,335.7894,571.9822,1.7033
1669552200000,1.7035,1.7013,1.7019,1.7019,346.0819,589.008,1.7019
1669554000000,1.7021,1.6981,1.7019,1.6981,377.6496,642.5066,1.7013
1669555800000,1.6983,1.6981,1.6983,1.6981,244.5682,415.3275,1.6982
1669557600000,1.6983,1.6962,1.6983,1.6962,420.9384,714.1306,1.6965
1669559400000,1.7083,1.6962,1.6962,1.7081,755.3083,1287.2216,1.7042
1669561200000,1.7083,1.7081,1.7083,1.7083,347.57,593.7237,1.7082
1669563000000,1.7083,1.7081,1.7083,1.7083,501.3237,856.3578,1.7081
1669564800000,1.7032,1.7030,1.7030,1.7030,394.3813,671.6638,1.703
1669566600000,1.7008,1.7006,1.7008,1.7008,463.599,788.4437,1.7007
1669568400000,1.7008,1.7006,1.7008,1.7008,478.5983,813.9512,1.7006
1669570200000,1.6996,1.6994,1.6994,1.6996,608.0104,1033.3174,1.6995
1669572000000,1.6996,1.6994,1.6994,1.6994,367.8218,625.1089,1.6994
1669573800000,1.7083,1.6988,1.6988,1.7083,405.7728,692.1504,1.7057
1669575600000,1.7083,1.7081,1.7083,1.7083,740.3538,1264.6699,1.7081
1669577400000,1.7083,1.7081,1.7081,1.7081,473.2864,808.4617,1.7081
1669579200000,1.7083,1.7081,1.7081,1.7081,463.6638,792.023,1.7081
1669581000000,1.7083,1.7081,1.7083,1.7083,723.4909,1235.8735,1.7082
1669582800000,1.7083,1.7081,1.7083,1.7081,531.1754,907.3425,1.7081
1669584600000,1.7083,1.7081,1.7083,1.7083,481.982,823.3305,1.7082
1669586400000,1.7181,1.7081,1.7083,1.7112,382.5742,654.4127,1.7105
1669588200000,1.7114,1.7112,1.7112,1.7112,391.3217,669.6549,1.7112
1669590000000,1.7114,1.6942,1.7112,1.7094,193.6941,331.3626,1.7107
1669591800000,1.7094,1.7092,1.7092,1.7094,427.5826,730.8774,1.7093
1669593600000,1.7094,1.7017,1.7094,1.7017,355.6045,607.2126,1.7075
1669595400000,1.7019,1.7017,1.7019,1.7019,256.1093,435.8548,1.7018
1669597200000,1.7019,1.7017,1.7019,1.7017,188.6835,321.1036,1.7018
1669599000000,1.7019,1.7017,1.7019,1.7017,275.0555,468.0828,1.7017
1669600800000,1.6982,1.6980,1.6982,1.6982,687.8308,1168.0129,1.6981
1669602600000,1.7094,1.6962,1.6962,1.7092,457.0169,777.0637,1.7003
1669604400000,1.7094,1.7092,1.7092,1.7092,362.6071,619.8085,1.7093
1669606200000,1.7094,1.7092,1.7092,1.7094,613.5003,1048.6594,1.7093
1669608000000,1.7094,1.7092,1.7094,1.7092,569.3669,973.222,1.7093
1669609800000,1.7094,1.7092,1.7092,1.7094,336.5012,575.1853,1.7093
1669611600000,1.7244,1.7092,1.7092,1.7116,554.5797,950.7691,1.7144
1669613400000,1.7118,1.7116,1.7118,1.7118,400.6222,685.7514,1.7117
1669615200000,1.7114,1.7027,1.7029,1.7027,519.4831,884.5899,1.7028
1669617000000,1.7121,1.7116,1.7118,1.7118,497.359,851.3855,1.7118
1669618800000,1.7028,1.7026,1.7027,1.7026,401.5358,683.7002,1.7027
1669620600000,1.7448,1.7116,1.7116,1.7446,584.4725,1006.3965,1.722
